2559.79200,2635.61700
2558.82300,2635.98300
2505.54700,2635.98300
2505.47200,2635.98400
2505.32200,2635.98500
2505.24700,2635.98600
2505.17200,2635.98700
2505.09700,2635.98900
2505.02200,2635.99000
2504.94700,2635.99200
2504.87200,2635.99500
2504.79700,2635.99800
2504.72200,2636.00200
2504.64700,2636.00600
2504.57200,2636.01200
2504.49800,2636.01900
2504.42400,2636.02700
2504.35000,2636.03700
2504.27700,2636.05000
2504.20700,2636.06700
2504.14300,2636.09100
2504.09500,2636.12800
2504.07300,2636.18300
2504.09500,2636.23900
2504.14300,2636.27600
2504.20700,2636.30000
2504.27700,2636.31600
2504.35000,2636.32900
2504.42400,2636.34000
2504.49800,2636.34800
2504.57200,2636.35500
2504.64700,2636.36000
2504.72200,2636.36500
2504.79700,2636.36900
2504.87200,2636.37200
2504.94700,2636.37400
2505.02200,2636.37600
2505.09700,2636.37800
2505.17200,2636.37900
2505.24700,2636.38000
2505.32200,2636.38100
2505.47200,2636.38300
2505.54700,2636.38300
2543.82300,2636.38300
2543.82300,2638.78300
2505.54700,2638.78300
2505.47200,2638.78400
2505.32200,2638.78500
2505.24700,2638.78600
2505.17200,2638.78700
2505.09700,2638.78900
2505.02200,2638.79000
2504.94700,2638.79200
2504.87200,2638.79500
2504.79700,2638.79800
2504.72200,2638.80200
2504.64700,2638.80600
2504.57200,2638.81200
2504.49800,2638.81900
2504.42400,2638.82700
2504.35000,2638.83700
2504.27700,2638.85000
2504.20700,2638.86700
2504.14300,2638.89100
2504.09500,2638.92800
2504.07300,2638.98300
2504.09500,2639.03900
2504.14300,2639.07600
2504.20700,2639.10000
2504.27700,2639.11600
2504.35000,2639.12900
2504.42400,2639.14000
2504.49800,2639.14800
2504.57200,2639.15500
2504.64700,2639.16000
2504.72200,2639.16500
2504.79700,2639.16900
2504.87200,2639.17200
2504.94700,2639.17400
2505.02200,2639.17600
2505.09700,2639.17800
2505.17200,2639.17900
2505.24700,2639.18000
2505.32200,2639.18100
2505.47200,2639.18300
2505.54700,2639.18300
2543.82300,2639.18300
2543.82300,2641.58300
2505.54700,2641.58300
2505.47200,2641.58400
2505.32200,2641.58500
2505.24700,2641.58600
2505.17200,2641.58700
2505.09700,2641.58900
2505.02200,2641.59000
2504.94700,2641.59200
2504.87200,2641.59500
2504.79700,2641.59800
2504.72200,2641.60200
2504.64700,2641.60600
2504.57200,2641.61200
2504.49800,2641.61900
2504.42400,2641.62700
2504.35000,2641.63700
2504.27700,2641.65000
2504.20700,2641.66700
2504.14300,2641.69100
2504.09500,2641.72800
2504.07300,2641.78300
2504.09500,2641.83900
2504.14300,2641.87600
2504.20700,2641.89900
2504.27700,2641.91600
2504.35000,2641.92900
2504.42400,2641.94000
2504.49800,2641.94800
2504.57200,2641.95500
2504.64700,2641.96000
2504.72200,2641.96500
2504.79700,2641.96900
2504.87200,2641.97200
2504.94700,2641.97400
2505.02200,2641.97600
2505.09700,2641.97800
2505.17200,2641.97900
2505.24700,2641.98000
2505.32200,2641.98100
2505.47200,2641.98300
2505.54700,2641.98300
2543.82300,2641.98300
2543.82300,2644.38300
2505.54700,2644.38300
2505.47200,2644.38400
2505.32200,2644.38500
2505.24700,2644.38600
2505.17200,2644.38700
2505.09700,2644.38900
2505.02200,2644.39000
2504.94700,2644.39200
2504.87200,2644.39500
2504.79700,2644.39800
2504.72200,2644.40200
2504.64700,2644.40600
2504.57200,2644.41200
2504.49800,2644.41900
2504.42400,2644.42700
2504.35000,2644.43700
2504.27700,2644.45000
2504.20700,2644.46700
2504.14300,2644.49100
2504.09500,2644.52800
2504.07300,2644.58300
2504.09500,2644.63900
2504.14300,2644.67600
2504.20700,2644.69900
2504.27700,2644.71600
2504.35000,2644.72900
2504.42400,2644.74000
2504.49800,2644.74800
2504.57200,2644.75500
2504.64700,2644.76000
2504.72200,2644.76500
2504.79700,2644.76900
2504.87200,2644.77200
2504.94700,2644.77400
2505.02200,2644.77600
2505.09700,2644.77800
2505.17200,2644.77900
2505.24700,2644.78000
2505.32200,2644.78100
2505.47200,2644.78300
2505.54700,2644.78300
2543.82300,2644.78300
2543.82300,2647.18300
2505.54700,2647.18300
2505.47200,2647.18400
2505.32200,2647.18500
2505.24700,2647.18600
2505.17200,2647.18700
2505.09700,2647.18900
2505.02200,2647.19000
2504.94700,2647.19200
2504.87200,2647.19500
2504.79700,2647.19800
2504.72200,2647.20200
2504.64700,2647.20600
2504.57200,2647.21200
2504.49800,2647.21900
2504.42400,2647.22700
2504.35000,2647.23700
2504.27700,2647.25000
2504.20700,2647.26700
2504.14300,2647.29100
2504.09500,2647.32800
2504.07300,2647.38300
2504.09500,2647.43900
2504.14300,2647.47600
2504.20700,2647.49900
2504.27700,2647.51600
2504.35000,2647.52900
2504.42400,2647.54000
2504.49800,2647.54800
2504.57200,2647.55500
2504.64700,2647.56000
2504.72200,2647.56500
2504.79700,2647.56900
2504.87200,2647.57200
2504.94700,2647.57400
2505.02200,2647.57600
2505.09700,2647.57800
2505.17200,2647.57900
2505.24700,2647.58000
2505.32200,2647.58200
2505.47200,2647.58300
2505.54700,2647.58300
2543.82300,2647.58300
2543.82300,2649.98300
2505.54700,2649.98300
2505.47200,2649.98400
2505.32200,2649.98500
2505.24700,2649.98600
2505.17200,2649.98700
2505.09700,2649.98900
2505.02200,2649.99000
2504.94700,2649.99200
2504.87200,2649.99500
2504.79700,2649.99800
2504.72200,2650.00200
2504.64700,2650.00600
2504.57200,2650.01200
2504.49800,2650.01900
2504.42400,2650.02700
2504.35000,2650.03700
2504.27700,2650.05000
2504.20700,2650.06700
2504.14300,2650.09100
2504.09500,2650.12800
2504.07300,2650.18300
2504.09500,2650.23900
2504.14300,2650.27600
2504.20700,2650.30000
2504.27700,2650.31600
2504.35000,2650.32900
2504.42400,2650.34000
2504.49800,2650.34800
2504.57200,2650.35500
2504.64700,2650.36000
2504.72200,2650.36500
2504.79700,2650.36900
2504.87200,2650.37200
2504.94700,2650.37400
2505.02200,2650.37600
2505.09700,2650.37800
2505.17200,2650.37900
2505.24700,2650.38000
2505.32200,2650.38100
2505.47200,2650.38300
2505.54700,2650.38300
2543.82300,2650.38300
2543.82300,2652.78300
2505.54700,2652.78300
2505.47200,2652.78400
2505.32200,2652.78500
2505.24700,2652.78600
2505.17200,2652.78700
2505.09700,2652.78900
2505.02200,2652.79000
2504.94700,2652.79200
2504.87200,2652.79500
2504.79700,2652.79800
2504.72200,2652.80200
2504.64700,2652.80600
2504.57200,2652.81200
2504.49800,2652.81900
2504.42400,2652.82700
2504.35000,2652.83700
2504.27700,2652.85000
2504.20700,2652.86700
2504.14300,2652.89100
2504.09500,2652.92800
2504.07300,2652.98300
2504.09500,2653.03900
2504.14300,2653.07600
2504.20700,2653.10000
2504.27700,2653.11600
2504.35000,2653.12900
2504.42400,2653.14000
2504.49800,2653.14800
2504.57200,2653.15500
2504.64700,2653.16000
2504.72200,2653.16500
2504.79700,2653.16900
2504.87200,2653.17200
2504.94700,2653.17400
2505.02200,2653.17600
2505.09700,2653.17800
2505.17200,2653.17900
2505.24700,2653.18000
2505.32200,2653.18100
2505.47200,2653.18300
2505.54700,2653.18300
2543.82300,2653.18300
2543.82300,2655.58300
2505.54700,2655.58300
2505.47200,2655.58400
2505.32200,2655.58500
2505.24700,2655.58600
2505.17200,2655.58700
2505.09700,2655.58900
2505.02200,2655.59000
2504.94700,2655.59200
2504.87200,2655.59500
2504.79700,2655.59800
2504.72200,2655.60200
2504.64700,2655.60600
2504.57200,2655.61200
2504.49800,2655.61900
2504.42400,2655.62700
2504.35000,2655.63700
2504.27700,2655.65000
2504.20700,2655.66700
2504.14300,2655.69100
2504.09500,2655.72800
2504.07300,2655.78300
2504.09500,2655.83900
2504.14300,2655.87600
2504.20700,2655.89900
2504.27700,2655.91600
2504.35000,2655.92900
2504.42400,2655.94000
2504.49800,2655.94800
2504.57200,2655.95500
2504.64700,2655.96000
2504.72200,2655.96500
2504.79700,2655.96900
2504.87200,2655.97200
2504.94700,2655.97400
2505.02200,2655.97600
2505.09700,2655.97800
2505.17200,2655.97900
2505.24700,2655.98000
2505.32200,2655.98100
2505.47200,2655.98300
2505.54700,2655.98300
2543.82300,2655.98300
2543.82300,2658.38300
2505.54700,2658.38300
2505.47200,2658.38400
2505.32200,2658.38500
2505.24700,2658.38600
2505.17200,2658.38700
2505.09700,2658.38900
2505.02200,2658.39000
2504.94700,2658.39200
2504.87200,2658.39500
2504.79700,2658.39800
2504.72200,2658.40200
2504.64700,2658.40600
2504.57200,2658.41200
2504.49800,2658.41900
2504.42400,2658.42700
2504.35000,2658.43700
2504.27700,2658.45000
2504.20700,2658.46700
2504.14300,2658.49100
2504.09500,2658.52800
2504.07300,2658.58300
2504.09500,2658.63900
2504.14300,2658.67600
2504.20700,2658.69900
2504.27700,2658.71600
2504.35000,2658.72900
2504.42400,2658.74000
2504.49800,2658.74800
2504.57200,2658.75500
2504.64700,2658.76000
2504.72200,2658.76500
2504.79700,2658.76900
2504.87200,2658.77200
2504.94700,2658.77400
2505.02200,2658.77600
2505.09700,2658.77800
2505.17200,2658.77900
2505.24700,2658.78000
2505.32200,2658.78100
2505.47200,2658.78300
2505.54700,2658.78300
2543.82300,2658.78300
2543.82300,2661.18300
2505.54700,2661.18300
2505.47200,2661.18400
2505.32200,2661.18500
2505.24700,2661.18600
2505.17200,2661.18700
2505.09700,2661.18900
2505.02200,2661.19000
2504.94700,2661.19200
2504.87200,2661.19500
2504.79700,2661.19800
2504.72200,2661.20200
2504.64700,2661.20600
2504.57200,2661.21200
2504.49800,2661.21900
2504.42400,2661.22700
2504.35000,2661.23700
2504.27700,2661.25000
2504.20700,2661.26700
2504.14300,2661.29100
2504.09500,2661.32800
2504.07300,2661.38300
2504.09500,2661.43900
2504.14300,2661.47600
2504.20700,2661.49900
2504.27700,2661.51600
2504.35000,2661.52900
2504.42400,2661.54000
2504.49800,2661.54800
2504.57200,2661.55500
2504.64700,2661.56000
2504.72200,2661.56500
2504.79700,2661.56900
2504.87200,2661.57200
2504.94700,2661.57400
2505.02200,2661.57600
2505.09700,2661.57800
2505.17200,2661.57900
2505.24700,2661.58000
2505.32200,2661.58200
2505.47200,2661.58300
2505.54700,2661.58300
2543.82300,2661.58300
2543.82300,2663.98300
2505.54700,2663.98300
2505.47200,2663.98400
2505.32200,2663.98500
2505.24700,2663.98600
2505.17200,2663.98700
2505.09700,2663.98900
2505.02200,2663.99000
2504.94700,2663.99200
2504.87200,2663.99500
2504.79700,2663.99800
2504.72200,2664.00200
2504.64700,2664.00600
2504.57200,2664.01200
2504.49800,2664.01900
2504.42400,2664.02700
2504.35000,2664.03700
2504.27700,2664.05000
2504.20700,2664.06700
